thread_id,agent_path,task_group,role,call_id,started_at,completed_at,elapsed_seconds,reported_wall_seconds,nested_tools,tool_class,patch_target_class,patch_targets
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_IFRc3xeflGEdMePov5iGv8mQ,2026-08-30T13:44:05.457Z,2026-08-30T13:44:15.832Z,10.375,10.3,exec_command,github-ci,,
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_2fNlpTeM1bKXvzNBCLAAPZUY,2026-08-30T13:44:19.784Z,2026-08-30T13:44:22.394Z,2.61,2.6,exec_command,read-search,,
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_F1ViPz7g8iY0wm7xFckQ3ZHv,2026-08-30T13:44:25.162Z,2026-08-30T13:44:27.808Z,2.646,2.6,exec_command,read-search,,
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_aVK66vLkp7AZc3AkpLBVCHzH,2026-08-30T13:44:34.359Z,2026-08-30T13:44:42.291Z,7.932,7.8,exec_command,github-ci,,
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_8SGmgy33NYHnXDXaHSHcsjl2,2026-08-30T13:44:46.075Z,2026-08-30T13:44:51.420Z,5.345,5.3,exec_command,github-ci,,
01a052e9-73aa-70c1-ac94-bf8aa2af8ce5,/root/p1_10_runtime_copy_removal_ci,P1-10,ci,call_ZNEdaymhFZDIqMlevfJyiidQ,2026-08-30T13:44:54.104Z,2026-08-30T13:44:56.614Z,2.51,2.5,exec_command,git-read,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_CJhA6KTW17O6lfZpzEnxSx83,2026-08-30T13:46:08.330Z,2026-08-30T13:46:15.037Z,6.707,6.7,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_PdIfCCDZySJKAZCQqVllPqnl,2026-08-30T13:46:18.444Z,2026-08-30T13:46:24.229Z,5.785,5.7,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_2c0qx12b5jVoTcL262Ak3xgP,2026-08-30T13:46:27.450Z,2026-08-30T13:46:33.643Z,6.193,6.1,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_exXM7W3DwuxkTZ8AQcus5AF1,2026-08-30T13:46:37.132Z,2026-08-30T13:47:08.168Z,31.036,31.0,exec_command;write_stdin,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_8x5ZxQ5deQmJFt8gx3SJ03yc,2026-08-30T13:47:46.805Z,2026-08-30T13:48:17.874Z,31.069,31.0,exec_command;write_stdin,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_iZHgXPgfVzMbqhOUbWGP1Dt5,2026-08-30T13:48:55.892Z,2026-08-30T13:49:04.578Z,8.686,8.7,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_sm4ZfYtRWJm2BfieoifI5uji,2026-08-30T13:49:07.803Z,2026-08-30T13:49:31.703Z,23.9,23.9,exec_command;write_stdin,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_9L2s44FbmKsvdgpPnuJmtLnJ,2026-08-30T13:49:39.293Z,2026-08-30T13:49:50.072Z,10.779,10.7,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_Z4JsnO6Pww0k50lCVknLsEDO,2026-08-30T13:49:52.980Z,2026-08-30T13:49:58.370Z,5.39,5.4,exec_command,git-read,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_kyI27Npk7B1CodDGsbcpzQzp,2026-08-30T13:50:01.254Z,2026-08-30T13:50:06.708Z,5.454,5.4,exec_command,github-ci,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_fDenDh26O5cLjjTwQ4UxtVAV,2026-08-30T13:50:08.486Z,2026-08-30T13:50:09.089Z,0.603,0.6,exec_command,git-read,,
01a052eb-84ab-7fc2-b4ef-1c6c76470216,/root/main_2b91958_ci,orchestration-gates,ci,call_sTI9HJzP8Wi8H1vxkSap8NdG,2026-08-30T13:50:15.769Z,2026-08-30T13:50:15.814Z,0.045,0.0,send_message,github-ci,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_wwD6fMEBRS0MEEgAo0yZrWBz,2026-08-30T13:47:36.664Z,2026-08-30T13:47:39.468Z,2.804,2.6,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_49gTeAtfzAKCRDD4GH9Dplo4,2026-08-30T13:47:45.480Z,2026-08-30T13:47:50.400Z,4.92,4.7,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_ftxwfmq3cG6tst9YXPrupj6i,2026-08-30T13:47:55.838Z,2026-08-30T13:47:59.340Z,3.502,3.3,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_xKedVnME9g14YX6oDs9lfOlS,2026-08-30T13:48:03.939Z,2026-08-30T13:48:07.261Z,3.322,3.1,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_2WpXNxpaopcJ987Rm81c8260,2026-08-30T13:48:13.542Z,2026-08-30T13:48:16.455Z,2.913,2.7,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_8Phfd04ua3Q6wKZGEDgWSX4n,2026-08-30T13:48:20.433Z,2026-08-30T13:48:23.273Z,2.84,2.7,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_khXVPNTLPHAxXjvkL3B2l19y,2026-08-30T13:48:33.495Z,2026-08-30T13:48:39.397Z,5.902,5.6,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_h2UhqK9QuraA4xAK91MJzLEO,2026-08-30T13:50:10.774Z,2026-08-30T13:50:11.362Z,0.588,0.5,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_nkf75YCBo5ONIzH7wgR4VcJH,2026-08-30T13:50:18.706Z,2026-08-30T13:50:28.056Z,9.35,9.3,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_mDnEsr6uTvLRt0St4DgZalkq,2026-08-30T13:50:32.023Z,2026-08-30T13:50:44.085Z,12.062,12.0,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_qRVqAXIHExb7GgP3mGJXMP2i,2026-08-30T13:50:47.944Z,2026-08-30T13:50:58.200Z,10.256,10.2,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_sGJxVdCmvVuXVe1n7Jrd9qiN,2026-08-30T13:51:04.695Z,2026-08-30T13:51:06.237Z,1.542,1.5,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_cJcMqWsvJYIe3awJ2P7G64Wp,2026-08-30T13:51:10.397Z,2026-08-30T13:51:15.046Z,4.649,4.4,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_hm7cYAuW9OZyTWSIfkVq2ys8,2026-08-30T13:51:20.675Z,2026-08-30T13:51:36.281Z,15.606,15.6,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_MuEqpElDrHN0jvFGcDpOJPyB,2026-08-30T13:52:34.907Z,2026-08-30T13:52:35.695Z,0.788,0.8,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_ehv5fJ2rNvNgtwGJDiyTzUtL,2026-08-30T13:52:39.908Z,2026-08-30T13:53:03.363Z,23.455,23.1,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_emGyBjwYNbVCDmeb0f1qwUp8,2026-08-30T13:53:09.859Z,2026-08-30T13:53:10.555Z,0.696,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_GIEX4lQD8LrHV8u3q3zkuNy6,2026-08-30T13:53:30.674Z,2026-08-30T13:53:31.378Z,0.704,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_cPHNcH92ynOa7TYCeZ3Sj1v8,2026-08-30T13:53:35.707Z,2026-08-30T13:53:53.186Z,17.479,17.2,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_I4T5gmwiQIUmRPPliay88XxW,2026-08-30T13:54:17.285Z,2026-08-30T13:54:17.994Z,0.709,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_SXRbvunmyL79jQzoKNi1SVoC,2026-08-30T13:54:27.138Z,2026-08-30T13:54:33.294Z,6.156,6.1,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_wzY8KmTykZwMyhmpyeacxXxQ,2026-08-30T13:54:44.663Z,2026-08-30T13:54:45.643Z,0.98,0.9,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_hrLSHXXMe7L7U0dpibeZWd0P,2026-08-30T13:54:51.106Z,2026-08-30T13:55:10.772Z,19.666,19.4,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_xeojSGPUX6Hkvkf5RFxgYnlX,2026-08-30T13:55:15.257Z,2026-08-30T13:55:30.887Z,15.63,15.6,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_pa55hH9uwdNFuDPvSzXztjKX,2026-08-30T13:55:49.690Z,2026-08-30T13:55:50.468Z,0.778,0.8,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_EWzTxTSHvkoc7eOHu0M2ycNE,2026-08-30T13:55:55.372Z,2026-08-30T13:56:11.600Z,16.228,16.0,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_6W30aZN7wdRMdGdUpvyBgcGy,2026-08-30T13:56:20.320Z,2026-08-30T13:56:25.982Z,5.662,5.6,exec_command,git-read,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_Sndqt6pRfIoh12mVKrkHcaXq,2026-08-30T13:56:30.010Z,2026-08-30T13:56:35.903Z,5.893,5.9,exec_command,git-worktree-release,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_APCtrwNc9Y8qABJnU7F0XMtM,2026-08-30T13:56:39.780Z,2026-08-30T13:56:42.541Z,2.761,2.7,exec_command,git-read,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_uHcG0YUqJt7BXcWdNA6erc92,2026-08-30T14:06:58.199Z,2026-08-30T14:07:03.666Z,5.467,5.3,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_DZYa9g7GWskqpAyBZHL0mCCC,2026-08-30T14:09:00.054Z,2026-08-30T14:09:00.249Z,0.195,0.2,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_8MrttZQDaGK05evDI2srYrsC,2026-08-30T14:09:03.859Z,2026-08-30T14:09:05.884Z,2.025,2.0,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_9CJnJ0nFEegPVkzDgXsIlmh5,2026-08-30T14:10:49.269Z,2026-08-30T14:10:50.421Z,1.152,0.9,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_1E083ZfOypX0dvm8FttQoLF0,2026-08-30T14:10:55.547Z,2026-08-30T14:11:19.048Z,23.501,23.5,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_fK3O8XJpb6yxNH5ENvZWZOm0,2026-08-30T14:11:27.852Z,2026-08-30T14:11:28.778Z,0.926,0.9,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_Wx9d0RJA3iyvtwqgs7vislO2,2026-08-30T14:12:45.510Z,2026-08-30T14:12:46.780Z,1.27,1.0,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_sSeGsIeJyPhSpdvhWXFze6mp,2026-08-30T14:12:54.698Z,2026-08-30T14:13:12.525Z,17.827,17.8,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_IvU8USIOFFLzyWm0VTSbKEuz,2026-08-30T14:13:16.846Z,2026-08-30T14:13:26.852Z,10.006,9.7,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_6TLkPpM6tOJHRM1DQQco0jVu,2026-08-30T14:13:42.550Z,2026-08-30T14:13:43.361Z,0.811,0.8,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_ZOxOB7yUq1Y6b6nYBUOvib31,2026-08-30T14:13:48.069Z,2026-08-30T14:14:04.551Z,16.482,16.2,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_w2yO32GFRoXjUHzTeOfbjzk5,2026-08-30T14:14:15.790Z,2026-08-30T14:14:27.509Z,11.719,11.7,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_f3HlJupkkjXsiwylKID4hM0i,2026-08-30T14:14:34.242Z,2026-08-30T14:14:36.800Z,2.558,2.5,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_E1Hxp0EifWEpM1nb2EirjSux,2026-08-30T14:14:45.675Z,2026-08-30T14:14:47.197Z,1.522,1.5,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_VqZEbxixLZK3KTkf54yVQeux,2026-08-30T14:14:52.959Z,2026-08-30T14:15:24.273Z,31.314,31.0,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_vFNLx4R52FSNYPpKqEXLJykO,2026-08-30T14:15:34.381Z,2026-08-30T14:15:48.910Z,14.529,14.5,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_OEWOhY3o4qeA7DWPlD0fbWJv,2026-08-30T14:15:55.310Z,2026-08-30T14:16:02.222Z,6.912,6.9,exec_command,git-read,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_czBCbWcWKd4RlciHhbPvNHj9,2026-08-30T14:16:06.739Z,2026-08-30T14:16:14.178Z,7.439,7.4,exec_command,git-worktree-release,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_yIKci5PR5q85zw2QTa7qVU8W,2026-08-30T14:21:08.851Z,2026-08-30T14:21:11.544Z,2.693,2.6,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\src\\Core\\ResolvedTypedContext.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_MAPK6qjRmcDZUzqRdVbOozHK,2026-08-30T14:21:19.059Z,2026-08-30T14:21:24.800Z,5.741,5.5,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_wluw8ZMeYMNygPl5dMe83B1L,2026-08-30T14:21:33.217Z,2026-08-30T14:21:37.520Z,4.303,4.1,exec_command,exec_command,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_pIDGQleGYrnGaVu5WtaqnGvV,2026-08-30T14:22:00.398Z,2026-08-30T14:22:03.129Z,2.731,2.6,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_p10ucetTKmFoigpxhzWlQ59X,2026-08-30T14:22:12.394Z,2026-08-30T14:22:19.363Z,6.969,6.6,exec_command,read-search,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_V4MQx9h8y6UrOWl1CseDE0Ss,2026-08-30T14:22:56.817Z,2026-08-30T14:22:58.270Z,1.453,1.4,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_dRAPx2vRYcAoSjYX4pdfy7wr,2026-08-30T14:23:04.052Z,2026-08-30T14:23:26.644Z,22.592,22.3,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_96EFwBWV5z3Rmplqj1CIa6xN,2026-08-30T14:23:39.965Z,2026-08-30T14:23:42.088Z,2.123,2.1,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-typed-context-core\\tests\\Core.Tests\\ResolvedTypedContextTests.cs
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_uxC860BJkxqIbIK7IzK9ymdD,2026-08-30T14:23:47.548Z,2026-08-30T14:24:05.806Z,18.258,18.0,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_LPJtZUgx76I97cD1nf566LDo,2026-08-30T14:24:09.846Z,2026-08-30T14:24:22.214Z,12.368,12.3,exec_command,dotnet,,
01a052ec-d60c-7150-94cc-604f059a665d,/root/p1_10_typed_context_core,P1-10,other,call_RHQ7uWbXBcD8S2EAZmAXO8dF,2026-08-30T14:24:27.756Z,2026-08-30T14:24:35.819Z,8.063,8.0,exec_command,git-worktree-release,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_WAL5XH5mzfooKbHzTPcR8F5S,2026-08-30T13:51:23.658Z,2026-08-30T13:51:30.744Z,7.086,6.9,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_nOVXrMksg3D70e1w2asoRdWK,2026-08-30T13:51:34.305Z,2026-08-30T13:51:41.100Z,6.795,6.5,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_tBySk5Fdov22HwDyz0D4ImcU,2026-08-30T13:51:45.720Z,2026-08-30T13:51:48.583Z,2.863,2.8,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_BXLlU82Pi2nMriFGU2E8kVon,2026-08-30T13:51:52.187Z,2026-08-30T13:51:55.804Z,3.617,3.4,exec_command,git-read,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_AwAjW29kbW1Dz6tvDRNmMQXb,2026-08-30T13:52:01.544Z,2026-08-30T13:52:09.768Z,8.224,8.0,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_wkQlVGtTdLEvedObF4Omfxli,2026-08-30T13:52:13.782Z,2026-08-30T13:52:14.861Z,1.079,0.8,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_drSlCyJYBpdl4JVZtJhnDQv7,2026-08-30T13:52:17.593Z,2026-08-30T13:52:20.416Z,2.823,2.6,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_DunIDCASnn9eFZ26eCg4UvgK,2026-08-30T13:52:23.438Z,2026-08-30T13:52:26.594Z,3.156,3.0,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_opFbFyKc2mIv1nl5sYgYoU5N,2026-08-30T13:52:30.044Z,2026-08-30T13:52:30.846Z,0.802,0.6,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_4Y58SetmAFuxMbp8LQRDvjoX,2026-08-30T13:52:35.792Z,2026-08-30T13:52:59.538Z,23.746,23.5,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_pEyZNNkKNKIs4sDo9HIMb7Z9,2026-08-30T13:53:07.703Z,2026-08-30T13:53:08.541Z,0.838,0.7,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_jwGZoSVbrsHjW0ejpDyn8Hva,2026-08-30T13:53:14.622Z,2026-08-30T13:53:19.331Z,4.709,4.4,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_l4DznoHVO8RB8FMWSdgyT4dL,2026-08-30T13:53:26.650Z,2026-08-30T13:53:29.416Z,2.766,2.7,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_mNS5k0WGUbKSxIGck9Zp5q3a,2026-08-30T13:53:33.504Z,2026-08-30T13:53:39.522Z,6.018,5.7,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_7hXUryD7legfxTn7Bbv8NnPm,2026-08-30T13:53:58.376Z,2026-08-30T13:54:02.092Z,3.716,3.5,exec_command,read-search,,
01a052f0-4db4-7602-b5e0-e1f4bf6e995f,/root/p1_10_fixture_identity_evidence,P1-10,research-audit,call_ugE3DyOl0olsDHn8XtvHP6PM,2026-08-30T13:54:08.537Z,2026-08-30T13:54:11.831Z,3.294,3.3,exec_command,read-search,,
