thread_id,agent_path,role,call_id,started_at,completed_at,elapsed_seconds,reported_wall_seconds,nested_tools,tool_class,patch_target_class,patch_targets
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_kni4DzgEqV4AZpCl2Bd7xYTd,2026-09-05T09:12:45.179Z,2026-09-05T09:12:45.907Z,0.728,0.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\Orchestrator.Tests\\Commands\\Operations\\Verify\\VerifyBonusCommandTests\\VerifyBonusCommand_ChampionsLeague_Tests.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_NHQ0buFS1a7tsJGiAgLsDhC2,2026-09-05T09:12:52.951Z,2026-09-05T09:12:53.586Z,0.635,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\Orchestrator.Tests\\Commands\\Operations\\Verify\\VerifyBonusCommandTests\\VerifyBonusCommand_ChampionsLeague_Tests.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gEV04vHn5Ti15rPHJtCJluI4,2026-09-05T09:13:09.992Z,2026-09-05T09:13:12.539Z,2.547,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_BL7uwJRwsVNiktcj6ewM6Wfo,2026-09-05T09:13:19.293Z,2026-09-05T09:13:21.781Z,2.488,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_n4b6lLG6DmsPyJA7mtPpGFUA,2026-09-05T09:13:32.399Z,2026-09-05T09:13:33.927Z,1.528,1.5,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\Orchestrator.Tests\\Commands\\Operations\\Bonus\\BonusCommand_ChampionsLeague_Tests.cs;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\Orchestrator.Tests\\Infrastructure\\FactoryTests.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_VoLWM3yqKnEzlxOIQ6MGAUAi,2026-09-05T09:13:43.568Z,2026-09-05T09:13:44.308Z,0.74,0.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\KicktippIntegration.Tests\\KicktippClientTests\\ChampionsLeagueBonusRouteTests.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_5XGcOzheENTAiD4GX6UZieev,2026-09-05T09:13:55.183Z,2026-09-05T09:13:55.811Z,0.628,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\KicktippIntegration.Tests\\Transport\\ChampionsLeagueBonusStrictTransportTests.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_DDOOyhd9kHItx16HgefNcr2r,2026-09-05T09:14:44.291Z,2026-09-05T09:14:44.349Z,0.058,0.0,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\decisions\\0071-bind-strict-cl-post-to-stable-advertised-action.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\README.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\designs\\p1-15-champions-league-bonus-delivery.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_4HY26pE97bTFxxvOB8Pmi9ao,2026-09-05T09:15:00.724Z,2026-09-05T09:15:01.339Z,0.615,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\decisions\\0071-bind-strict-cl-post-to-stable-advertised-action.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_m2ACamtnczzy3xuEX31V6YCD,2026-09-05T09:15:18.455Z,2026-09-05T09:15:20.153Z,1.698,1.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\README.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_x9rUJNOUbuNnfDA9fog9tMC1,2026-09-05T09:15:33.031Z,2026-09-05T09:15:33.677Z,0.646,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\designs\\p1-15-champions-league-bonus-delivery.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_WHxhdsVtfI56jGa82Kz89HrD,2026-09-05T09:15:39.891Z,2026-09-05T09:15:43.045Z,3.154,3.1,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_9CYzltdbBONmVcHVPGNX03fW,2026-09-05T09:16:00.540Z,2026-09-05T09:16:01.992Z,1.452,1.4,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\designs\\p1-15-champions-league-bonus-delivery.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_5HjLr3PpKdswXOoylsAYh4J0,2026-09-05T09:16:08.374Z,2026-09-05T09:16:11.809Z,3.435,3.4,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_DFjT3bP3YkoeePaIXYFfhEzl,2026-09-05T09:16:22.206Z,2026-09-05T09:16:24.798Z,2.592,2.6,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_awj2G3i9FBtbDjShz0vVMvnO,2026-09-05T09:16:30.544Z,2026-09-05T09:16:31.200Z,0.656,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\src\\KicktippIntegration\\ChampionsLeagueBonusRoute.cs
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_B0UKc0KlcATQCYIvKQ7cC9U5,2026-09-05T09:16:41.373Z,2026-09-05T09:16:44.351Z,2.978,3.0,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_QmUA2asuYunPi3trYtpWHUM8,2026-09-05T09:16:54.846Z,2026-09-05T09:16:57.471Z,2.625,2.6,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_qLrcyo10i7jxxPhV09vHatGI,2026-09-05T09:17:54.843Z,2026-09-05T09:18:25.882Z,31.039,31.0,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gOqYkHiPMZLVXqOztDrPRQp4,2026-09-05T09:18:58.391Z,2026-09-05T09:19:28.555Z,30.164,30.1,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_1TZ6luVbki6VukFOPkeja6fu,2026-09-05T09:19:32.079Z,2026-09-05T09:19:51.803Z,19.724,19.7,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_XFWDomkbjsYkux4zK4TLW0Gn,2026-09-05T09:20:00.269Z,2026-09-05T09:20:17.018Z,16.749,16.7,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_YPKh3nfVnCjggA1DprzpdqkQ,2026-09-05T09:20:23.793Z,2026-09-05T09:20:26.688Z,2.895,2.9,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gX3NKB1msAOoAYrk6ien30uq,2026-09-05T09:21:28.687Z,2026-09-05T09:21:42.610Z,13.923,13.9,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_9zjnkLDgGxuumTUgJkN6maMH,2026-09-05T09:21:51.231Z,2026-09-05T09:22:04.639Z,13.408,13.4,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_jhtIQsKPpkoIA4E3mXEBRlSL,2026-09-05T09:22:12.278Z,2026-09-05T09:22:25.490Z,13.212,13.2,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_ExgEH359jPETSJdDgtzTU7Xc,2026-09-05T09:22:33.545Z,2026-09-05T09:22:42.850Z,9.305,9.3,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_v2KwbzDNfm9Gj6BVMojpESbP,2026-09-05T09:22:51.030Z,2026-09-05T09:23:01.461Z,10.431,10.4,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_7yAkpT7kgZlof6ZPh5sZ0kxm,2026-09-05T09:23:11.118Z,2026-09-05T09:23:36.595Z,25.477,25.5,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_fB0gv97a0U1Latzl3oZOjXrK,2026-09-05T09:23:44.322Z,2026-09-05T09:24:15.349Z,31.027,31.0,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_0a9Ut2yshZWF2d7nKASD5UPR,2026-09-05T09:24:24.328Z,2026-09-05T09:24:54.522Z,30.194,30.0,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_7Xy8x48tKgvbq3xPNauqBqX7,2026-09-05T09:24:59.300Z,2026-09-05T09:25:29.366Z,30.066,30.0,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gZ5Om3laWYhDmXa0fDIkjqIA,2026-09-05T09:25:32.249Z,2026-09-05T09:25:43.399Z,11.15,11.1,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_qQ0GzkwBaUr2PcopsNyJY8jO,2026-09-05T09:25:48.009Z,2026-09-05T09:25:50.870Z,2.861,2.8,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_pnNf8D3lb39vp5ek0Utwyg0S,2026-09-05T09:25:56.372Z,2026-09-05T09:25:59.386Z,3.014,3.0,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_PXB4pFqtx26EyeThFyMrHXSa,2026-09-05T09:26:05.674Z,2026-09-05T09:26:07.858Z,2.184,2.2,exec_command,exec_command,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gRZGyo9Mbdv0ZDH1QdkFpkrx,2026-09-05T09:26:13.526Z,2026-09-05T09:26:20.481Z,6.955,6.9,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_rcIxDHU7Iacf3frGnmIlJFie,2026-09-05T09:26:24.878Z,2026-09-05T09:26:27.321Z,2.443,2.4,exec_command,exec_command,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_Pe557M4vzsNPiSWJvuQ4HKmq,2026-09-05T09:26:30.934Z,2026-09-05T09:26:33.398Z,2.464,2.4,exec_command,exec_command,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_r2eqD11Rg426AWivytcyh5pp,2026-09-05T09:26:37.386Z,2026-09-05T09:26:44.477Z,7.091,7.1,exec_command,exec_command,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_kzCuF5bfk5CWmexHduJgQiE4,2026-09-05T09:26:52.047Z,2026-09-05T09:26:54.675Z,2.628,2.6,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_4fwkunNQdlNAdYMov6KHpWOi,2026-09-05T09:27:02.341Z,2026-09-05T09:27:06.054Z,3.713,3.7,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_L5l7kH2EgZN0Ra58oo2ROwgV,2026-09-05T09:27:21.485Z,2026-09-05T09:27:24.436Z,2.951,2.9,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_l0fkIZqLE2VIeBl4uQTtBzYI,2026-09-05T09:27:32.405Z,2026-09-05T09:27:34.935Z,2.53,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_DsVRM8ggGZrZsqJ6udYy5XpR,2026-09-05T09:27:40.916Z,2026-09-05T09:27:43.480Z,2.564,2.5,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_6FBI1wH46TFcjx9MDc4s5GlW,2026-09-05T09:27:56.059Z,2026-09-05T09:27:56.771Z,0.712,0.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_odJeYenITKXxAYkAUCZOXwr7,2026-09-05T09:28:03.686Z,2026-09-05T09:28:06.453Z,2.767,2.7,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_kGl9azEBNLv5Jo1mm7dpazp9,2026-09-05T09:28:14.294Z,2026-09-05T09:28:17.295Z,3.001,3.0,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_dL4T7hmINS6LtolabeCZBW6b,2026-09-05T09:28:23.869Z,2026-09-05T09:28:26.687Z,2.818,2.8,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_E0s9vJTlY0GNebChgimVEOqw,2026-09-05T09:28:38.001Z,2026-09-05T09:28:41.385Z,3.384,3.4,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_Ot68HGFBEotaWNVoavobIcw6,2026-09-05T09:28:57.483Z,2026-09-05T09:29:00.272Z,2.789,2.8,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_DGtc3FlZUlOwj2rrcQ3xtgyS,2026-09-05T09:29:13.521Z,2026-09-05T09:29:22.746Z,9.225,9.2,exec_command,git-release,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_desjkAUUcQCFXjDVJNKpfali,2026-09-05T09:29:27.031Z,2026-09-05T09:29:29.648Z,2.617,2.6,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_WV4535QfF8cR2w9rFZ537q1T,2026-09-05T09:39:45.129Z,2026-09-05T09:39:55.978Z,10.849,10.8,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_buHTWFXVxaH2tOAVy6UCNzsP,2026-09-05T09:40:04.325Z,2026-09-05T09:40:07.014Z,2.689,2.7,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_BaZxuDPS3kDPDOJDF3nNR76O,2026-09-05T09:40:13.012Z,2026-09-05T09:40:15.584Z,2.572,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_YdamZmWCNit0aWkQwNBRoWMF,2026-09-05T09:40:19.875Z,2026-09-05T09:40:22.450Z,2.575,2.6,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_nhsyQ69MagmQAbyAmElTZi3F,2026-09-05T09:40:29.961Z,2026-09-05T09:40:37.039Z,7.078,7.1,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_GbyLz1LGm2IBURLq1nT0aDsd,2026-09-05T09:40:42.949Z,2026-09-05T09:41:10.443Z,27.494,27.5,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_amnLFCRuvQT8lo9RFcfBxNDw,2026-09-05T09:41:16.903Z,2026-09-05T09:41:23.751Z,6.848,6.8,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_qwzLjOmpL2pQ0721GAGHJtc3,2026-09-05T09:41:37.427Z,2026-09-05T09:41:45.264Z,7.837,7.8,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_gIrunVjEPzAgxez6bkrUD6RY,2026-09-05T09:42:00.261Z,2026-09-05T09:42:02.849Z,2.588,2.6,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_zTzTngQi7LECYTGxNWuUR6sY,2026-09-05T09:42:18.250Z,2026-09-05T09:42:25.105Z,6.855,6.8,exec_command,github,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_xJu9iynxzQoDuunVDCpqZboK,2026-09-05T09:42:33.530Z,2026-09-05T09:42:36.112Z,2.582,2.6,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_mS3Wq4wu5zRpuo5NJOmgXXSH,2026-09-05T09:43:15.188Z,2026-09-05T09:43:15.801Z,0.613,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\orchestration\\01a06e72-0c2f-76a3-8d2b-d48f9131a1d5\\cl-production-delivery\\ci-c1-kicktipp-failure.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_B7T6vBp8HsHMXv0TTcQygLWT,2026-09-05T09:43:25.081Z,2026-09-05T09:43:28.154Z,3.073,3.1,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_23gY2XyHY5ksRPju1jDFXedL,2026-09-05T09:43:40.296Z,2026-09-05T09:43:41.109Z,0.813,0.8,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\orchestration\\01a06e72-0c2f-76a3-8d2b-d48f9131a1d5\\cl-production-delivery\\ci-c1-kicktipp-failure.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_X67VDMKKyznn2V98ojlP1NjV,2026-09-05T09:43:46.888Z,2026-09-05T09:43:49.389Z,2.501,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_SanvO4Fs7vUN1D943yaB3L3p,2026-09-05T09:50:21.288Z,2026-09-05T09:50:24.168Z,2.88,2.9,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\src\\KicktippIntegration\\KicktippClient.cs;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\tests\\KicktippIntegration.Tests\\KicktippClientTests\\ChampionsLeagueBonusRouteTests.cs;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_kZ9T0RwsuSFSG50D9cVexSs1,2026-09-05T09:50:30.127Z,2026-09-05T09:50:34.065Z,3.938,3.9,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_qemn3o3VEBDIpvUzj0XMT7rp,2026-09-05T09:51:02.623Z,2026-09-05T09:51:33.665Z,31.042,31.0,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_kRaL6QFFXoZFHvZGf1JuMVJb,2026-09-05T09:51:41.751Z,2026-09-05T09:52:13.065Z,31.314,30.9,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_Dfvk5ucxoHxyXPdX82BlOVDj,2026-09-05T09:52:17.015Z,2026-09-05T09:52:39.356Z,22.341,22.2,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_CMNySJQjpVQUoucR5cKaWA2Y,2026-09-05T09:52:49.600Z,2026-09-05T09:53:03.584Z,13.984,14.0,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_v2B05CnMjV3pLzjDxsIWUklr,2026-09-05T09:53:12.455Z,2026-09-05T09:53:24.969Z,12.514,12.5,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_GNUpKifeuXNpN4JrNd2TSq6M,2026-09-05T09:53:34.111Z,2026-09-05T09:53:50.946Z,16.835,16.8,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_LitRcHkzcCVteFaXLaUWvKgE,2026-09-05T09:53:59.289Z,2026-09-05T09:54:30.309Z,31.02,31.0,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_LzlFuNgpUSzX1BVUtNwPHBhC,2026-09-05T09:54:38.929Z,2026-09-05T09:55:09.012Z,30.083,30.0,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_W9ylG9TEJX02EY7uFTNWr4pv,2026-09-05T09:55:13.459Z,2026-09-05T09:55:43.529Z,30.07,30.0,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_4iFtkocg3VC9CvuRW4OWtJVU,2026-09-05T09:55:47.210Z,2026-09-05T09:56:07.575Z,20.365,20.3,write_stdin,write_stdin,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_BnULEAyayPD7fN1T2lFGhsAb,2026-09-05T09:56:12.660Z,2026-09-05T09:56:16.872Z,4.212,4.2,exec_command,resource-admission,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_6lUv06d1IHwyOshOqzhjMr5W,2026-09-05T09:56:22.409Z,2026-09-05T09:56:25.360Z,2.951,2.9,exec_command,resource-admission,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_nsgjOR0F0GGzzRUvP8zXLY1r,2026-09-05T09:56:32.726Z,2026-09-05T09:56:36.527Z,3.801,3.8,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_BOwU5gVkicZxyEEN7KdadKOT,2026-09-05T09:56:55.951Z,2026-09-05T09:56:57.695Z,1.744,1.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\urgent-history\\plans\\bundesliga-2026-27\\tasks\\p1-15-schadensfresse-champions-league-bonus.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_yxunma9b2t1eG6vULwK3jV0v,2026-09-05T09:57:07.497Z,2026-09-05T09:57:10.439Z,2.942,2.9,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_FcNrDB9QV0VOSIIBlo7QxZcW,2026-09-05T09:57:18.593Z,2026-09-05T09:57:27.462Z,8.869,8.8,exec_command,git-release,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_SY5djmJOjBtygl9BMQEyB2F9,2026-09-05T09:57:31.944Z,2026-09-05T09:57:34.849Z,2.905,2.9,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_x7cvDRB648Hw0FNnw07GVGFv,2026-09-05T10:06:36.211Z,2026-09-05T10:06:38.759Z,2.548,2.5,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_KsOeZBAJUSKKKBQKkRMHI2pV,2026-09-05T10:06:45.280Z,2026-09-05T10:06:48.221Z,2.941,2.9,exec_command,read-search,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_5CJULrzMjjKtx2CkcsmVSGYf,2026-09-05T10:06:55.159Z,2026-09-05T10:06:57.970Z,2.811,2.8,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_nvOMzJYWRBGCaE2G1nSICxnd,2026-09-05T10:07:10.019Z,2026-09-05T10:07:22.333Z,12.314,12.3,exec_command,dotnet,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_oEL1Zcj61LM9q2XuuzsJP43o,2026-09-05T10:07:29.918Z,2026-09-05T10:07:30.840Z,0.922,0.9,exec_command,resource-admission,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_0EJoKozYkMAxfcWRUB7dKfNl,2026-09-05T10:07:37.126Z,2026-09-05T10:07:39.818Z,2.692,2.7,exec_command,git-read,,
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_o18a32pCJ6DIV0uHVZHyZ7mJ,2026-09-05T10:07:58.278Z,2026-09-05T10:07:58.793Z,0.515,0.5,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\orchestration\\01a06e72-0c2f-76a3-8d2b-d48f9131a1d5\\cl-production-delivery\\preflight-497e1a5.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_FAWbpmEYatSq6trjrXT8IYKG,2026-09-05T10:08:05.208Z,2026-09-05T10:08:05.875Z,0.667,0.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\orchestration\\01a06e72-0c2f-76a3-8d2b-d48f9131a1d5\\cl-production-delivery\\preflight-497e1a5.md
01a06efd-8952-7032-9091-dfcfe66b8c0d,/root/cl_completion,writer,call_ntonz9oIXqWaVsDAGrzgTaiU,2026-09-05T10:08:13.056Z,2026-09-05T10:08:15.638Z,2.582,2.6,exec_command,git-read,,
